message_id,conversation_id,sender_role,content,created_at,dt_prev_sec,msg_len,reaction,label
247_6,247,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-11T00:39:41.381871,359,19,0,0
247_7,247,seller,상품 상태 아주 좋습니다,2025-10-11T00:45:53.381871,372,13,0,0
247_8,247,buyer,가격 네고 가능할까요?,2025-10-11T00:46:07.381871,14,12,1,0
247_9,247,seller,알겠습니다,2025-10-11T00:47:33.381871,86,5,0,0
247_10,247,buyer,...,2025-10-11T00:48:02.381871,29,3,0,0
247_11,247,seller,직거래는 어렵습니다,2025-10-11T01:09:44.381871,1302,10,0,0
247_12,247,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-11T02:14:39.381871,3895,23,0,1
248_0,248,buyer,상품 상태는 어떤가요?,2025-10-23T00:11:44.381901,0,12,1,0
248_1,248,seller,오늘 오후 가능합니다,2025-10-23T00:16:59.381901,315,11,0,0
248_2,248,buyer,배송비 포함인가요?,2025-10-23T00:20:48.381901,229,10,0,0
248_3,248,seller,네고 조금 가능합니다,2025-10-23T00:25:07.381901,259,11,0,0
248_4,248,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-23T00:29:11.381901,244,19,0,0
248_5,248,seller,사진 보내드릴게요,2025-10-23T00:33:46.381901,275,9,0,0
249_0,249,buyer,언제 거래 가능하신가요?,2025-10-22T00:11:44.381916,0,13,0,0
249_1,249,seller,"네, 구매 가능합니다!",2025-10-22T00:18:13.381916,389,12,0,0
249_2,249,buyer,직거래 가능한가요?,2025-10-22T00:19:46.381916,93,10,1,0
249_3,249,seller,상품 상태 아주 좋습니다,2025-10-22T00:24:41.381916,295,13,0,0
249_4,249,buyer,직거래 가능한가요?,2025-10-22T00:32:26.381916,465,10,1,0
249_5,249,seller,확인했습니다,2025-10-22T00:35:20.381916,174,6,0,0
249_6,249,buyer,...,2025-10-22T01:27:17.381916,3117,3,1,0
249_7,249,seller,알겠습니다,2025-10-22T02:55:47.381916,5310,5,1,0
250_0,250,buyer,언제 거래 가능하신가요?,2025-10-03T00:11:44.381936,0,13,0,0
250_1,250,seller,"네, 구매 가능합니다!",2025-10-03T00:12:11.381936,27,12,1,0
250_2,250,buyer,가격 네고 가능할까요?,2025-10-03T00:19:39.381936,448,12,0,0
250_3,250,seller,상품 상태 아주 좋습니다,2025-10-03T00:20:21.381936,42,13,0,0
250_4,250,buyer,직거래 가능한가요?,2025-10-03T00:25:08.381936,287,10,0,0
250_5,250,seller,상품 상태 아주 좋습니다,2025-10-03T00:30:41.381936,333,13,1,0
250_6,250,buyer,배송비 포함인가요?,2025-10-03T00:39:19.381936,518,10,1,0
250_7,250,seller,확인했습니다,2025-10-03T00:41:58.381936,159,6,0,0
250_8,250,buyer,아 그렇군요,2025-10-03T01:40:48.381936,3530,6,0,0
250_9,250,seller,확인했습니다,2025-10-03T02:12:54.381936,1926,6,0,0
251_0,251,buyer,감사합니다,2025-10-07T00:11:44.381960,0,5,0,0
251_1,251,seller,직거래 가능합니다,2025-10-07T00:14:26.381960,162,9,0,0
251_2,251,buyer,그럼 그렇게 진행해주세요,2025-10-07T00:18:47.381960,261,13,1,0
251_3,251,seller,배송비 별도입니다,2025-10-07T00:22:21.381960,214,9,0,0
251_4,251,buyer,상품 상태는 어떤가요?,2025-10-07T00:28:50.381960,389,12,0,0
251_5,251,seller,네고 조금 가능합니다,2025-10-07T00:30:36.381960,106,11,0,0
251_6,251,buyer,네 좋습니다!,2025-10-07T00:40:36.381960,600,7,0,0
251_7,251,seller,직거래 가능합니다,2025-10-07T00:46:24.381960,348,9,0,0
251_8,251,buyer,배송비 포함인가요?,2025-10-07T00:49:32.381960,188,10,0,0
251_9,251,seller,"네, 구매 가능합니다!",2025-10-07T00:51:13.381960,101,12,0,0
251_10,251,buyer,알겠습니다. 구매할게요,2025-10-07T00:55:46.381960,273,12,1,0
251_11,251,seller,알겠습니다,2025-10-07T01:05:18.381960,572,5,0,0
251_12,251,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-07T01:10:20.381960,302,23,0,0
251_13,251,seller,확인했습니다,2025-10-07T02:40:05.381960,5385,6,0,0
251_14,251,buyer,고민 좀 해볼게요,2025-10-07T03:17:39.381960,2254,9,0,1
252_0,252,buyer,빠른 답변 감사드려요,2025-09-26T00:11:44.381994,0,11,1,0
252_1,252,seller,사진 보내드릴게요,2025-09-26T00:12:54.381994,70,9,0,0
252_2,252,buyer,언제 거래 가능하신가요?,2025-09-26T00:22:45.381994,591,13,0,0
252_3,252,seller,사진 보내드릴게요,2025-09-26T00:26:52.381994,247,9,0,0
252_4,252,buyer,감사합니다,2025-09-26T00:35:49.381994,537,5,0,0
252_5,252,seller,배송비 별도입니다,2025-09-26T00:40:01.381994,252,9,1,0
252_6,252,buyer,그럼 그렇게 진행해주세요,2025-09-26T00:45:07.381994,306,13,0,0
252_7,252,seller,네고 조금 가능합니다,2025-09-26T00:54:41.381994,574,11,0,0
252_8,252,buyer,알겠습니다. 구매할게요,2025-09-26T01:03:56.381994,555,12,0,0
252_9,252,seller,배송비 별도입니다,2025-09-26T01:06:23.381994,147,9,0,0
252_10,252,buyer,이 상품 아직 구매 가능한가요?,2025-09-26T01:13:54.381994,451,17,0,0
252_11,252,seller,배송비 별도입니다,2025-09-26T01:17:09.381994,195,9,1,0
252_12,252,buyer,배송비 포함인가요?,2025-09-26T01:26:59.381994,590,10,0,0
252_13,252,seller,현재 다른 분과 거래 진행 중입니다,2025-09-26T01:27:54.381994,55,19,0,0
252_14,252,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-09-26T03:15:53.381994,6479,23,0,0
252_15,252,seller,확인했습니다,2025-09-26T04:04:19.381994,2906,6,1,0
253_0,253,buyer,빠른 답변 감사드려요,2025-10-09T00:11:44.382029,0,11,1,0
253_1,253,seller,직거래 가능합니다,2025-10-09T00:21:00.382029,556,9,1,0
253_2,253,buyer,그럼 그렇게 진행해주세요,2025-10-09T00:25:32.382029,272,13,0,0
253_3,253,seller,배송비 별도입니다,2025-10-09T00:26:12.382029,40,9,1,0
253_4,253,buyer,알겠습니다. 구매할게요,2025-10-09T00:30:45.382029,273,12,0,0
253_5,253,seller,배송비 별도입니다,2025-10-09T00:38:56.382029,491,9,0,0
253_6,253,buyer,언제 거래 가능하신가요?,2025-10-09T00:45:19.382029,383,13,0,0
253_7,253,seller,상품 상태 아주 좋습니다,2025-10-09T00:52:56.382029,457,13,1,0
253_8,253,buyer,네 좋습니다!,2025-10-09T01:01:29.382029,513,7,0,0
253_9,253,seller,"네, 구매 가능합니다!",2025-10-09T01:06:19.382029,290,12,0,0
253_10,253,buyer,빠른 답변 감사드려요,2025-10-09T01:07:58.382029,99,11,0,0
254_0,254,buyer,그럼 그렇게 진행해주세요,2025-10-03T00:11:44.382055,0,13,0,0
254_1,254,seller,상품 상태 아주 좋습니다,2025-10-03T00:13:31.382055,107,13,0,0
254_2,254,buyer,이 상품 아직 구매 가능한가요?,2025-10-03T00:14:59.382055,88,17,0,0
254_3,254,seller,네고 조금 가능합니다,2025-10-03T00:15:39.382055,40,11,0,0
254_4,254,buyer,언제 거래 가능하신가요?,2025-10-03T00:24:53.382055,554,13,1,0
254_5,254,seller,상품 상태 아주 좋습니다,2025-10-03T00:29:06.382055,253,13,0,0
254_6,254,buyer,알겠습니다. 구매할게요,2025-10-03T00:34:58.382055,352,12,0,0
254_7,254,seller,상품 상태 아주 좋습니다,2025-10-03T00:35:39.382055,41,13,0,0
254_8,254,buyer,가격 네고 가능할까요?,2025-10-03T00:42:22.382055,403,12,0,0
254_9,254,seller,상품 상태 아주 좋습니다,2025-10-03T00:50:25.382055,483,13,0,0
255_0,255,buyer,그럼 그렇게 진행해주세요,2025-10-04T00:11:44.382078,0,13,0,0
255_1,255,seller,배송비 별도입니다,2025-10-04T00:15:12.382078,208,9,0,0
255_2,255,buyer,직거래 가능한가요?,2025-10-04T00:21:34.382078,382,10,0,0
255_3,255,seller,"네, 구매 가능합니다!",2025-10-04T00:27:39.382078,365,12,1,0
255_4,255,buyer,이 상품 아직 구매 가능한가요?,2025-10-04T00:37:38.382078,599,17,1,0
255_5,255,seller,오늘 오후 가능합니다,2025-10-04T00:42:18.382078,280,11,0,0
255_6,255,buyer,상품 상태는 어떤가요?,2025-10-04T00:52:12.382078,594,12,1,0
255_7,255,seller,현재 다른 분과 거래 진행 중입니다,2025-10-04T01:01:10.382078,538,19,0,0
255_8,255,buyer,...,2025-10-04T02:22:26.382078,4876,3,0,0
255_9,255,seller,직거래는 어렵습니다,2025-10-04T03:52:38.382078,5412,10,1,0
256_0,256,buyer,알겠습니다. 구매할게요,2025-10-22T00:11:44.382100,0,12,0,0
256_1,256,seller,확인했습니다,2025-10-22T00:12:45.382100,61,6,1,0
256_2,256,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-22T00:16:13.382100,208,23,0,0
256_3,256,seller,가격은 정찰제입니다,2025-10-22T01:36:59.382100,4846,10,0,0
256_4,256,buyer,고민 좀 해볼게요,2025-10-22T02:36:18.382100,3559,9,1,1
257_0,257,buyer,감사합니다,2025-10-04T00:11:44.382112,0,5,0,0
257_1,257,seller,사진 보내드릴게요,2025-10-04T00:16:46.382112,302,9,0,0
257_2,257,buyer,이 상품 아직 구매 가능한가요?,2025-10-04T00:18:19.382112,93,17,0,0
257_3,257,seller,오늘 오후 가능합니다,2025-10-04T00:20:41.382112,142,11,0,0
257_4,257,buyer,언제 거래 가능하신가요?,2025-10-04T00:29:17.382112,516,13,0,0
257_5,257,seller,사진 보내드릴게요,2025-10-04T00:32:59.382112,222,9,0,0
257_6,257,buyer,그럼 그렇게 진행해주세요,2025-10-04T00:37:07.382112,248,13,0,0
257_7,257,seller,상품 상태 아주 좋습니다,2025-10-04T00:37:46.382112,39,13,1,0
257_8,257,buyer,네 좋습니다!,2025-10-04T00:40:12.382112,146,7,1,0
257_9,257,seller,상품 상태 아주 좋습니다,2025-10-04T00:49:12.382112,540,13,1,0
257_10,257,buyer,가격 네고 가능할까요?,2025-10-04T00:51:33.382112,141,12,1,0
257_11,257,seller,상품 상태 아주 좋습니다,2025-10-04T00:56:14.382112,281,13,0,0
257_12,257,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-04T00:58:14.382112,120,19,0,0
257_13,257,seller,"네, 구매 가능합니다!",2025-10-04T01:03:57.382112,343,12,0,0
257_14,257,buyer,그럼 그렇게 진행해주세요,2025-10-04T01:10:11.382112,374,13,0,0
257_15,257,seller,현재 다른 분과 거래 진행 중입니다,2025-10-04T01:16:07.382112,356,19,0,0
257_16,257,buyer,고민 좀 해볼게요,2025-10-04T01:23:42.382112,455,9,0,0
257_17,257,seller,죄송하지만 네고는 어렵습니다,2025-10-04T03:04:08.382112,6026,15,0,0
258_0,258,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-13T00:11:44.382153,0,19,0,0
258_1,258,seller,오늘 오후 가능합니다,2025-10-13T00:21:03.382153,559,11,0,0
258_2,258,buyer,상품 상태는 어떤가요?,2025-10-13T00:25:13.382153,250,12,0,0
258_3,258,seller,직거래 가능합니다,2025-10-13T00:31:48.382153,395,9,1,0
258_4,258,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-13T00:33:50.382153,122,19,1,0
258_5,258,seller,확인했습니다,2025-10-13T00:41:19.382153,449,6,0,0
258_6,258,buyer,...,2025-10-13T02:25:22.382153,6243,3,0,0
258_7,258,seller,직거래는 어렵습니다,2025-10-13T02:32:22.382153,420,10,1,0
259_0,259,buyer,빠른 답변 감사드려요,2025-10-17T00:11:44.382172,0,11,1,0
259_1,259,seller,"네, 구매 가능합니다!",2025-10-17T00:14:04.382172,140,12,0,0
259_2,259,buyer,그럼 그렇게 진행해주세요,2025-10-17T00:23:20.382172,556,13,0,0
259_3,259,seller,오늘 오후 가능합니다,2025-10-17T00:25:19.382172,119,11,1,0
259_4,259,buyer,언제 거래 가능하신가요?,2025-10-17T00:30:08.382172,289,13,0,0
259_5,259,seller,알겠습니다,2025-10-17T00:37:46.382172,458,5,0,0
259_6,259,buyer,죄송합니다만 다시 생각해볼게요,2025-10-17T01:53:10.382172,4524,16,0,0
259_7,259,seller,현재 다른 분과 거래 진행 중입니다,2025-10-17T03:13:35.382172,4825,19,0,0
260_0,260,buyer,직거래 가능한가요?,2025-10-06T00:11:44.382190,0,10,0,0
260_1,260,seller,배송비 별도입니다,2025-10-06T00:19:55.382190,491,9,0,0
260_2,260,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-06T00:24:25.382190,270,19,0,0
260_3,260,seller,배송비 별도입니다,2025-10-06T00:30:31.382190,366,9,0,0
260_4,260,buyer,빠른 답변 감사드려요,2025-10-06T00:30:56.382190,25,11,1,0
260_5,260,seller,배송비 별도입니다,2025-10-06T00:37:49.382190,413,9,1,0
260_6,260,buyer,네 좋습니다!,2025-10-06T00:45:51.382190,482,7,0,0
260_7,260,seller,현재 다른 분과 거래 진행 중입니다,2025-10-06T00:46:40.382190,49,19,0,0
260_8,260,buyer,죄송합니다만 다시 생각해볼게요,2025-10-06T00:52:19.382190,339,16,0,0
260_9,260,seller,네,2025-10-06T01:04:32.382190,733,1,0,0
260_10,260,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-06T02:57:50.382190,6798,23,0,1
261_0,261,buyer,네 좋습니다!,2025-10-13T00:11:44.382216,0,7,0,0
261_1,261,seller,직거래 가능합니다,2025-10-13T00:19:31.382216,467,9,1,0
261_2,261,buyer,언제 거래 가능하신가요?,2025-10-13T00:19:55.382216,24,13,0,0
261_3,261,seller,가격은 정찰제입니다,2025-10-13T00:20:44.382216,49,10,0,0
261_4,261,buyer,고민 좀 해볼게요,2025-10-13T01:53:34.382216,5570,9,0,0
261_5,261,seller,네,2025-10-13T02:27:21.382216,2027,1,0,0
262_0,262,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-02T00:11:44.382230,0,19,0,0
262_1,262,seller,직거래 가능합니다,2025-10-02T00:17:01.382230,317,9,0,0
262_2,262,buyer,배송비 포함인가요?,2025-10-02T00:22:31.382230,330,10,0,0
262_3,262,seller,상품 상태 아주 좋습니다,2025-10-02T00:23:59.382230,88,13,0,0
262_4,262,buyer,언제 거래 가능하신가요?,2025-10-02T00:31:23.382230,444,13,0,0
263_0,263,buyer,네 좋습니다!,2025-10-02T00:11:44.382243,0,7,1,0
263_1,263,seller,"네, 구매 가능합니다!",2025-10-02T00:12:54.382243,70,12,0,0
263_2,263,buyer,그럼 그렇게 진행해주세요,2025-10-02T00:15:18.382243,144,13,0,0
263_3,263,seller,"네, 구매 가능합니다!",2025-10-02T00:19:11.382243,233,12,0,0
263_4,263,buyer,상품 상태는 어떤가요?,2025-10-02T00:21:38.382243,147,12,0,0
263_5,263,seller,상품 상태 아주 좋습니다,2025-10-02T00:27:46.382243,368,13,0,0
263_6,263,buyer,그럼 그렇게 진행해주세요,2025-10-02T00:33:13.382243,327,13,1,0
264_0,264,buyer,알겠습니다. 구매할게요,2025-10-19T00:11:44.382259,0,12,0,0
264_1,264,seller,사진 보내드릴게요,2025-10-19T00:16:44.382259,300,9,0,0
264_2,264,buyer,빠른 답변 감사드려요,2025-10-19T00:26:04.382259,560,11,0,0
264_3,264,seller,배송비 별도입니다,2025-10-19T00:26:17.382259,13,9,0,0
264_4,264,buyer,배송비 포함인가요?,2025-10-19T00:31:47.382259,330,10,0,0
264_5,264,seller,직거래 가능합니다,2025-10-19T00:40:58.382259,551,9,0,0
264_6,264,buyer,네 좋습니다!,2025-10-19T00:44:19.382259,201,7,1,0
264_7,264,seller,배송비 별도입니다,2025-10-19T00:45:17.382259,58,9,0,0
265_0,265,buyer,감사합니다,2025-10-23T00:11:44.389071,0,5,0,0
265_1,265,seller,사진 보내드릴게요,2025-10-23T00:21:35.389071,591,9,1,0
265_2,265,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-23T00:22:40.389071,65,19,0,0
265_3,265,seller,"네, 구매 가능합니다!",2025-10-23T00:31:02.389071,502,12,0,0
265_4,265,buyer,네 좋습니다!,2025-10-23T00:32:45.389071,103,7,0,0
265_5,265,seller,네고 조금 가능합니다,2025-10-23T00:35:17.389071,152,11,0,0
265_6,265,buyer,상품 상태는 어떤가요?,2025-10-23T00:41:34.389071,377,12,1,0
265_7,265,seller,사진 보내드릴게요,2025-10-23T00:43:01.389071,87,9,1,0
265_8,265,buyer,감사합니다,2025-10-23T00:50:05.389071,424,5,1,0
265_9,265,seller,"네, 구매 가능합니다!",2025-10-23T00:59:48.389071,583,12,0,0
265_10,265,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-23T01:00:46.389071,58,19,0,0
265_11,265,seller,상품 상태 아주 좋습니다,2025-10-23T01:06:45.389071,359,13,0,0
266_0,266,buyer,배송비 포함인가요?,2025-10-03T00:11:44.389106,0,10,0,0
266_1,266,seller,"네, 구매 가능합니다!",2025-10-03T00:14:39.389106,175,12,0,0
266_2,266,buyer,언제 거래 가능하신가요?,2025-10-03T00:22:20.389106,461,13,0,0
266_3,266,seller,사진 보내드릴게요,2025-10-03T00:25:01.389106,161,9,1,0
266_4,266,buyer,언제 거래 가능하신가요?,2025-10-03T00:27:35.389106,154,13,1,0
266_5,266,seller,사진 보내드릴게요,2025-10-03T00:36:56.389106,561,9,0,0
266_6,266,buyer,네 좋습니다!,2025-10-03T00:44:49.389106,473,7,1,0
266_7,266,seller,사진 보내드릴게요,2025-10-03T00:49:46.389106,297,9,0,0
266_8,266,buyer,직거래 가능한가요?,2025-10-03T00:58:05.389106,499,10,0,0
266_9,266,seller,확인했습니다,2025-10-03T01:06:39.389106,514,6,0,0
266_10,266,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-03T02:47:36.389106,6057,23,0,0
266_11,266,seller,죄송하지만 네고는 어렵습니다,2025-10-03T04:28:55.389106,6079,15,0,0
267_0,267,buyer,배송비 포함인가요?,2025-10-17T00:11:44.389134,0,10,0,0
267_1,267,seller,배송비 별도입니다,2025-10-17T00:17:48.389134,364,9,0,0
267_2,267,buyer,알겠습니다. 구매할게요,2025-10-17T00:19:41.389134,113,12,0,0
267_3,267,seller,알겠습니다,2025-10-17T00:24:18.389134,277,5,0,0
267_4,267,buyer,죄송합니다만 다시 생각해볼게요,2025-10-17T00:31:27.389134,429,16,0,0
267_5,267,seller,알겠습니다,2025-10-17T02:04:11.389134,5564,5,0,0
267_6,267,buyer,고민 좀 해볼게요,2025-10-17T03:39:01.389134,5690,9,0,1
268_0,268,buyer,감사합니다,2025-10-05T00:11:44.389151,0,5,0,0
268_1,268,seller,"네, 구매 가능합니다!",2025-10-05T00:16:57.389151,313,12,0,0
268_2,268,buyer,배송비 포함인가요?,2025-10-05T00:18:05.389151,68,10,0,0
268_3,268,seller,직거래 가능합니다,2025-10-05T00:18:52.389151,47,9,0,0
268_4,268,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-05T00:28:18.389151,566,19,0,0
268_5,268,seller,"네, 구매 가능합니다!",2025-10-05T00:38:12.389151,594,12,0,0
268_6,268,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-05T00:43:24.389151,312,19,0,0
268_7,268,seller,직거래 가능합니다,2025-10-05T00:45:43.389151,139,9,0,0
268_8,268,buyer,네 좋습니다!,2025-10-05T00:48:31.389151,168,7,0,0
268_9,268,seller,확인했습니다,2025-10-05T00:53:05.389151,274,6,0,0
268_10,268,buyer,아 그렇군요,2025-10-05T01:01:58.389151,533,6,0,0
268_11,268,seller,네,2025-10-05T02:36:15.389151,5657,1,0,0
268_12,268,buyer,죄송합니다만 다시 생각해볼게요,2025-10-05T02:42:19.389151,364,16,0,1
269_0,269,buyer,감사합니다,2025-10-12T00:11:44.389181,0,5,1,0
269_1,269,seller,"네, 구매 가능합니다!",2025-10-12T00:19:25.389181,461,12,0,0
269_2,269,buyer,상품 상태는 어떤가요?,2025-10-12T00:24:19.389181,294,12,0,0
269_3,269,seller,알겠습니다,2025-10-12T00:32:43.389181,504,5,0,0
269_4,269,buyer,고민 좀 해볼게요,2025-10-12T01:08:13.389181,2130,9,0,0
269_5,269,seller,직거래는 어렵습니다,2025-10-12T01:51:01.389181,2568,10,0,0
270_0,270,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-14T00:11:44.389196,0,19,1,0
270_1,270,seller,상품 상태 아주 좋습니다,2025-10-14T00:12:26.389196,42,13,0,0
270_2,270,buyer,가격 네고 가능할까요?,2025-10-14T00:13:15.389196,49,12,0,0
270_3,270,seller,배송비 별도입니다,2025-10-14T00:17:38.389196,263,9,0,0
270_4,270,buyer,알겠습니다. 구매할게요,2025-10-14T00:21:40.389196,242,12,0,0
270_5,270,seller,오늘 오후 가능합니다,2025-10-14T00:26:35.389196,295,11,0,0
270_6,270,buyer,감사합니다,2025-10-14T00:29:33.389196,178,5,1,0
270_7,270,seller,"네, 구매 가능합니다!",2025-10-14T00:37:43.389196,490,12,0,0
270_8,270,buyer,감사합니다,2025-10-14T00:41:38.389196,235,5,0,0
270_9,270,seller,네고 조금 가능합니다,2025-10-14T00:51:06.389196,568,11,0,0
270_10,270,buyer,상품 상태는 어떤가요?,2025-10-14T00:56:02.389196,296,12,0,0
270_11,270,seller,배송비 별도입니다,2025-10-14T01:00:21.389196,259,9,0,0
270_12,270,buyer,감사합니다,2025-10-14T01:05:53.389196,332,5,0,0
271_0,271,buyer,배송비 포함인가요?,2025-10-07T00:11:44.389225,0,10,0,0
271_1,271,seller,직거래 가능합니다,2025-10-07T00:20:48.389225,544,9,1,0
271_2,271,buyer,상품 상태는 어떤가요?,2025-10-07T00:27:51.389225,423,12,1,0
271_3,271,seller,상품 상태 아주 좋습니다,2025-10-07T00:34:02.389225,371,13,0,0
271_4,271,buyer,가격 네고 가능할까요?,2025-10-07T00:34:17.389225,15,12,1,0
271_5,271,seller,오늘 오후 가능합니다,2025-10-07T00:36:58.389225,161,11,0,0
271_6,271,buyer,가격 네고 가능할까요?,2025-10-07T00:40:05.389225,187,12,0,0
